t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,s_x,s_y,s_z,,,width = 11,height = 10,depth = 10,molPosL = 11,molPosR = 10,simCount = 11000000,freq = 1100,kT = 0.01,"B = <0, 0, 0>",JL = 1,JR = 0,Jm = 0,JmL = 0,JmR = 0,JLR = 0,AL = 0,AR = 0,Am = 0,bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0
0,,0,1100,0,1100,1.5708,0,,0,1100,0,1100,1.5708,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2980,-2980,-0,-0,-0,-0,-0,,,0,0,0,-0.0259302,0.990594,0.134355
1100,,-0.0273169,1100,-0.0554077,1100,1.57082,-5.03707e-005,,-0.0273169,1100,-0.0554077,1100,1.57082,-5.03707e-005,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.99,-2979.99,-0,-0,-0,-0,-0,,,1,0,0,0.020763,0.99943,-0.0266239
2200,,-0.0166535,1100,-0.100257,1100,1.57081,-9.11428e-005,,-0.0166535,1100,-0.100257,1100,1.57081,-9.11428e-005,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.99,-2979.99,-0,-0,-0,-0,-0,,,2,0,0,-0.0346195,0.999354,0.00961882
3300,,0.027304,1099.99,-0.0868498,1099.99,1.57077,-7.89547e-005,,0.027304,1099.99,-0.0868498,1099.99,1.57077,-7.89547e-005,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.97,-2979.97,-0,-0,-0,-0,-0,,,3,0,0,0.0367069,0.999139,0.0193566
4400,,0.0645504,1099.99,-0.128622,1099.99,1.57074,-0.00011693,,0.0645504,1099.99,-0.128622,1099.99,1.57074,-0.00011693,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.96,-2979.96,-0,-0,-0,-0,-0,,,4,0,0,-0.028262,0.999293,0.0248024
5500,,0.181336,1099.99,-0.167248,1099.99,1.57063,-0.000152046,,0.181336,1099.99,-0.167248,1099.99,1.57063,-0.000152046,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.92,-2979.92,-0,-0,-0,-0,-0,,,5,0,0,-0.0211226,0.993492,-0.111927
6600,,0.181336,1099.99,-0.167248,1099.99,1.57063,-0.000152046,,0.181336,1099.99,-0.167248,1099.99,1.57063,-0.000152046,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.92,-2979.92,-0,-0,-0,-0,-0,,,6,0,0,0.0406866,0.999142,-0.00769571
7700,,0.193282,1099.99,-0.167482,1099.99,1.57062,-0.000152259,,0.193282,1099.99,-0.167482,1099.99,1.57062,-0.000152259,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.92,-2979.92,-0,-0,-0,-0,-0,,,7,0,0,0.0448346,0.998721,0.0233623
8800,,0.193282,1099.99,-0.167482,1099.99,1.57062,-0.000152259,,0.193282,1099.99,-0.167482,1099.99,1.57062,-0.000152259,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.92,-2979.92,-0,-0,-0,-0,-0,,,8,0,0,0.0186191,0.997386,0.0698247
9900,,0.273605,1099.98,-0.173748,1099.98,1.57055,-0.000157956,,0.273605,1099.98,-0.173748,1099.98,1.57055,-0.000157956,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2979.88,-2979.88,-0,-0,-0,-0,-0,,,9,0,0,0.016626,0.998105,-0.0592476
