t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,s_x,s_y,s_z,,,width = 11,height = 10,depth = 10,molPosL = 11,molPosR = 10,simCount = 110000000,freq = 11000,kT = 0.3,"B = <0, 0, 0>",JL = 1,JR = 0,Jm = 0,JmL = 0,JmR = 0,JLR = 0,AL = 0,AR = 0,Am = 0,bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0
0,,0,1100,0,1100,1.5708,0,,0,1100,0,1100,1.5708,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2980,-2980,-0,-0,-0,-0,-0,,,0,0,0,-0.341326,0.182563,0.922045
11000,,-16.5686,1072.56,-6.07376,1072.7,1.58624,-0.00566214,,-16.5686,1072.56,-6.07376,1072.7,1.58624,-0.00566214,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2849.45,-2849.45,-0,-0,-0,-0,-0,,,1,0,0,-0.708854,0.0876156,0.699893
22000,,-16.8536,1047.94,-3.16489,1048.08,1.58688,-0.0030197,,-16.8536,1047.94,-3.16489,1048.08,1.58688,-0.0030197,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2751.29,-2751.29,-0,-0,-0,-0,-0,,,2,0,0,-0.627598,0.270679,0.729968
33000,,-26.854,1024.87,-7.92429,1025.25,1.59699,-0.00772917,,-26.854,1024.87,-7.92429,1025.25,1.59699,-0.00772917,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2658.79,-2658.79,-0,-0,-0,-0,-0,,,3,0,0,-0.179015,-0.0304632,0.983375
44000,,-28.9653,1005.61,4.16676,1006.04,1.59959,0.00414177,,-28.9653,1005.61,4.16676,1006.04,1.59959,0.00414177,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2602.19,-2602.19,-0,-0,-0,-0,-0,,,4,0,0,0.445004,0.252396,0.859225
55000,,-32.696,1003.11,10.7883,1003.7,1.60338,0.0107487,,-32.696,1003.11,10.7883,1003.7,1.60338,0.0107487,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2584.73,-2584.73,-0,-0,-0,-0,-0,,,5,0,0,-0.454509,-0.126664,0.88169
66000,,-38.044,996.359,20.2467,997.29,1.60896,0.0203031,,-38.044,996.359,20.2467,997.29,1.60896,0.0203031,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2576.97,-2576.97,-0,-0,-0,-0,-0,,,6,0,0,-0.574695,0.597203,0.55953
77000,,-58.6145,985.36,11.6436,987.171,1.63021,0.0117952,,-58.6145,985.36,11.6436,987.171,1.63021,0.0117952,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2546.24,-2546.24,-0,-0,-0,-0,-0,,,7,0,0,-0.609206,0.777817,0.154495
88000,,-65.0281,971.152,13.3883,973.419,1.63766,0.0137543,,-65.0281,971.152,13.3883,973.419,1.63766,0.0137543,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2522.63,-2522.63,-0,-0,-0,-0,-0,,,8,0,0,-0.00996417,0.90161,0.432435
99000,,-40.1427,969.404,31.1282,970.734,1.61218,0.0320722,,-40.1427,969.404,31.1282,970.734,1.61218,0.0320722,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2522.8,-2522.8,-0,-0,-0,-0,-0,,,9,0,0,0.48653,0.870345,0.0760804
110000,,-35.8378,971.059,17.9245,971.885,1.60769,0.0184441,,-35.8378,971.059,17.9245,971.885,1.60769,0.0184441,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2506.63,-2506.63,-0,-0,-0,-0,-0,,,10,0,0,0.416698,0.889173,0.189036
121000,,-17.4183,969.136,8.01385,969.325,1.58877,0.00826755,,-17.4183,969.136,8.01385,969.325,1.58877,0.00826755,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2517.28,-2517.28,-0,-0,-0,-0,-0,,,0,1,0,-0.67344,-0.00611545,0.739217
132000,,-22.994,975.141,-21.1011,975.641,1.59437,-0.0216296,,-22.994,975.141,-21.1011,975.641,1.59437,-0.0216296,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2525.87,-2525.87,-0,-0,-0,-0,-0,,,1,1,0,0.0669794,0.369627,0.926763
143000,,-17.5597,971.589,-28.5127,972.166,1.58887,-0.0293333,,-17.5597,971.589,-28.5127,972.166,1.58887,-0.0293333,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2527.57,-2527.57,-0,-0,-0,-0,-0,,,2,1,0,-0.0177534,0.348183,0.937258
154000,,-13.1965,960.88,-50.9782,962.322,1.58453,-0.052999,,-13.1965,960.88,-50.9782,962.322,1.58453,-0.052999,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2525.49,-2525.49,-0,-0,-0,-0,-0,,,3,1,0,-0.0671589,0.218302,0.973568
165000,,-30.8646,957.286,-81.3718,961.233,1.60303,-0.084755,,-30.8646,957.286,-81.3718,961.233,1.60303,-0.084755,,0,0,0,0,0,0,,0,0,0,0,0,0,,-2523.75,-2523.75,-0,-0,-0,-0,-0,,,4,1,0,0.00804554,0.48434,0.874843
