t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,m_x,m_y,m_z,s_x,s_y,s_z,f_x,f_y,f_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,topL = 3,bottomL = 7,frontR = 3,backR = 7,simCount = 10000000,freq = 1000,kT = 0.4,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0,FR = 0,Fm = 0,JL = 1,JR = 1,Jm = 0,JmL = 0.5,JmR = -0.5,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 5.0
20000,,-142.758,26.9475,41.8904,151.198,2.95502,0.280729,,-50.38,69.2516,0.464064,85.6396,2.19974,0.00541883,,-94.7465,-47.6599,42.8931,114.404,-2.67553,0.384319,,2.36833,5.35569,-1.46674,6.03687,1.15444,-0.24542,,-857.945,-429.697,-423.31,0,-2.66882,-2.26935,0,,,0,7,0,0.640539,-0.767537,0.0244063,0.640539,-0.767537,0.0244063,0,-0,-0
21000,,-138.499,20.8506,37.7285,145.052,2.99217,0.263129,,-46.2821,69.8234,-1.82067,83.7893,2.15615,-0.0217308,,-91.9401,-53.3015,36.9801,112.524,-2.6162,0.334867,,-0.276457,4.3287,2.56904,5.04123,1.63458,0.534726,,-856.208,-427.039,-424.507,0,-4.10394,-0.557478,0,,,1,7,0,0.605461,-0.767039,0.212291,0.605461,-0.767039,0.212291,0,-0,-0
22000,,-139.67,10.0972,38.9599,145.353,3.06942,0.271354,,-40.2145,68.2538,-5.64242,79.4205,2.10323,-0.0711048,,-94.4767,-58.5,46.3499,120.401,-2.58717,0.395167,,-4.97849,0.343462,-1.74761,5.28748,3.07271,-0.336852,,-862.637,-429.137,-430.281,0,-1.38349,-1.83505,0,,,2,7,0,0.893202,-0.341543,0.292471,0.893202,-0.341543,0.292471,0,0,-0
23000,,-133.994,-0.492814,42.5336,140.583,-3.13791,0.307367,,-37.406,67.2357,-5.5967,77.1438,2.0785,-0.0726127,,-94.0825,-64.3056,46.6476,123.137,-2.54202,0.388528,,-2.50534,-3.42287,1.48273,4.49347,-2.20264,0.336276,,-864.429,-429.416,-433.736,0,-1.00782,-0.268001,0,,,3,7,0,0.87484,-0.394312,0.281378,0.87484,-0.394312,0.281378,-0,0,0
24000,,-139.178,0.560488,39.0345,144.549,3.13757,0.273438,,-34.7682,68.7274,-2.00481,77.0474,2.03914,-0.0260234,,-100.674,-68.0667,41.1334,128.297,-2.54708,0.326373,,-3.73559,-0.100262,-0.0941172,3.73812,-3.11476,-0.0251803,,-868.962,-435.741,-430.784,0,-1.27839,-1.15842,0,,,4,7,0,0.505486,-0.229379,0.831787,0.505486,-0.229379,0.831787,0,-0,-0
25000,,-134.981,0.822064,43.0494,141.682,3.1355,0.308726,,-34.7503,72.1026,4.55713,80.1694,2.01991,0.0568744,,-100.415,-75.6755,37.5241,131.218,-2.49578,0.290017,,0.184844,4.39504,0.968112,4.50419,1.52876,0.216626,,-888.586,-445.738,-438.927,0,-3.20124,-0.72081,0,,,0,3,1,0.256523,-0.079982,0.963223,0.256523,-0.079982,0.963223,-0,-0,-0
26000,,-138.378,2.6274,44.4408,145.363,3.12261,0.310698,,-32.3726,72.1832,10.639,79.8222,1.99238,0.133681,,-106.734,-73.947,34.1677,134.267,-2.5357,0.257305,,0.728627,4.39124,-0.365855,4.46629,1.40637,-0.0820067,,-876.277,-440.605,-433.071,0,-2.41407,-0.186998,0,,,1,3,1,0.827758,-0.191354,0.527448,0.827758,-0.191354,0.527448,-0,0,-0
27000,,-138.574,-5.95575,42.8579,145.172,-3.09864,0.299687,,-32.8002,72.7212,18.215,81.8292,1.99452,0.224478,,-108.112,-79.9,26.3616,136.993,-2.50514,0.193638,,2.33831,1.22297,-1.71863,3.14913,0.48189,-0.577281,,-888.402,-443.67,-438.594,0,-3.13636,-3.00154,0,,,2,3,1,0.926995,-0.266695,-0.26373,0.926995,-0.266695,-0.26373,0,0,-0
28000,,-138.25,-15.0466,40.3425,144.8,-3.03318,0.282345,,-30.5481,70.1477,18.8384,78.7958,1.98151,0.241416,,-104.464,-86.2507,22.0309,137.249,-2.45141,0.161215,,-3.23837,1.05639,-0.526667,3.4468,2.82627,-0.1534,,-885.918,-447.46,-434.311,0,-2.89976,-1.24671,0,,,3,3,1,0.33352,-0.86145,0.382972,0.33352,-0.86145,0.382972,-0,0,0
29000,,-134.718,-16.655,44.4012,142.821,-3.01859,0.316127,,-36.1615,73.8172,18.253,84.201,2.02631,0.218514,,-101.166,-91.8067,26.7181,139.201,-2.40466,0.193138,,2.60964,1.3345,-0.569896,2.98595,0.472703,-0.192037,,-887.777,-446.626,-437.897,0,-1.44732,-1.80719,0,,,4,3,1,0.195548,-0.722294,0.663364,0.195548,-0.722294,0.663364,-0,0,-0
