t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,s_x,s_y,s_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,simCount = 10000000,freq = 1036,kT = 0.25,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0.2,FR = 0.2,Fm = 0.2,JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.2
0,,6.60942e-014,1079.4,0,1079.4,1.5708,0,,3.2147e-014,525,0,525,1.5708,0,,3.2147e-014,525,0,525,1.5708,0,,1.80023e-015,29.4,0,29.4,1.5708,0,,-2866.5,-1433.25,-1433.25,-0,-47.67,47.67,-0,,,0,0,0,-0.1197,0.0346151,0.989075
1036,,3.36054,1056.58,-2.56661,1056.59,1.56762,-0.00242914,,0.48324,524.564,-0.199661,524.565,1.56988,-0.000380622,,-0.117794,523.937,0.96177,523.938,1.57102,0.00183566,,2.99509,8.08367,-3.32872,9.24104,1.21597,-0.368494,,-2860.39,-1431.01,-1428.42,0,-25.5359,24.5763,0,,,1,0,0,-0.644312,-0.158045,0.773296
2072,,3.0315,1043.55,-6.24493,1043.57,1.56789,-0.00598421,,1.10506,523.926,0.128686,523.927,1.56869,0.000245619,,0.266064,523.547,0.335178,523.547,1.57029,0.000640207,,1.66037,-3.92191,-6.7088,7.94645,-1.17032,-1.00516,,-2854.8,-1427.47,-1426.38,0,-12.93,11.9781,0,,,2,0,0,-0.437551,-0.216565,0.816777
3108,,2.1393,1034.42,-1.49225,1034.43,1.56873,-0.00144258,,0.656153,522.938,-0.745466,522.939,1.56954,-0.00142553,,1.79549,522.148,1.97362,522.155,1.56736,0.00377978,,-0.31234,-10.6626,-2.72041,11.0086,-1.60008,-0.249704,,-2843.76,-1422.22,-1419.43,0,-5.85233,3.74672,0,,,3,0,0,-0.986595,-0.0167634,0.178388
4144,,6.7383,1031.87,-1.94511,1031.9,1.56427,-0.00188498,,0.765755,522.421,-0.324432,522.422,1.56933,-0.000621015,,2.64995,521.398,1.6598,521.408,1.56571,0.00318331,,3.3226,-11.9477,-3.28048,12.8277,-1.29955,-0.258607,,-2839.53,-1419.66,-1416.36,0,-4.83022,1.31568,0,,,4,0,0,-0.681951,-0.513117,0.538942
5180,,1.92149,1032.66,-3.34882,1032.66,1.56894,-0.00324291,,1.74723,521.919,0.596127,521.922,1.56745,0.00114218,,2.3541,521.005,0.497191,521.011,1.56628,0.000954282,,-2.17984,-10.2677,-4.44214,11.3978,-1.77999,-0.400345,,-2835.58,-1417.4,-1414.22,0,-6.96349,3.00898,0,,,5,0,0,-0.851081,-0.290347,0.492579
6216,,7.41995,1031.97,-3.1377,1032,1.56361,-0.00304041,,1.14448,520.948,1.07734,520.95,1.5686,0.00206804,,2.68441,520.047,0.785801,520.055,1.56563,0.001511,,3.59107,-9.0258,-5.00084,10.9256,-1.19213,-0.475425,,-2825.87,-1412.01,-1409.75,0,-8.11871,4.01338,0,,,6,0,0,0.763306,0.111915,-0.630543
7252,,3.43428,1023.86,-4.61963,1023.88,1.56744,-0.00451192,,-0.114824,519.897,1.49438,519.899,1.57102,0.00287437,,1.17687,519.523,0.330687,519.525,1.56853,0.000636519,,2.37224,-15.5596,-6.4447,17.0077,-1.4195,-0.388638,,-2820.46,-1407.45,-1407.4,0,-2.51703,-3.08981,0,,,7,0,0,0.977962,0.105952,-0.287978
8288,,4.65211,1026.64,-1.12084,1026.65,1.56626,-0.00109175,,-0.0995021,519.287,1.76344,519.29,1.57099,0.00339588,,2.36386,519.128,1.16134,519.135,1.56624,0.00223707,,2.38775,-11.7768,-4.04563,12.6792,-1.37076,-0.324755,,-2816.32,-1404.68,-1405.41,0,-6.47758,0.241006,0,,,8,0,0,0.820756,0.384268,-0.285735
9324,,1.49985,1026.52,-0.858104,1026.53,1.56934,-0.00083593,,1.49317,519.016,1.17419,519.019,1.56792,0.00226234,,1.49187,518.113,0.336764,518.116,1.56792,0.000649979,,-1.48519,-10.6042,-2.36906,10.9666,-1.70995,-0.217742,,-2809.11,-1403.02,-1400.46,0,-7.65576,2.02178,0,,,9,0,0,0.716173,-0.757463,-0.0794606
10360,,4.26376,1027.35,-0.306283,1027.36,1.56665,-0.000298127,,-0.768881,518.386,0.838827,518.387,1.57228,0.00161815,,2.90744,517.213,1.71276,517.224,1.56518,0.00331145,,2.1252,-8.24944,-2.85787,8.98538,-1.31866,-0.32368,,-2800.82,-1399.42,-1396.02,0,-8.92676,3.55049,0,,,10,0,0,0.767971,0.15234,-0.680844
