t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,s_x,s_y,s_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,simCount = 25000000,freq = 103600,kT = 0.25,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0.2,FR = 0.2,Fm = 0.2,JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.2
0,,6.60942e-014,1079.4,0,1079.4,1.5708,0,,3.2147e-014,525,0,525,1.5708,0,,3.2147e-014,525,0,525,1.5708,0,,1.80023e-015,29.4,0,29.4,1.5708,0,,-2866.5,-1433.25,-1433.25,-0,-47.67,47.67,-0,,,0,0,0,0.285513,-0.666884,0.692819
103600,,23.0226,920.227,-2.64848,920.519,1.54578,-0.00287716,,22.4369,472.161,2.04701,472.698,1.52331,0.0043305,,-7.50841,464.027,-13.0197,464.27,1.58698,-0.028047,,8.09405,-15.9608,8.32421,19.7371,-1.10147,0.435379,,-2455.57,-1224.81,-1199.16,0,-12.8938,-18.7079,0,,,1,0,0,0.00942727,-0.159533,0.941549
207200,,-1.97023,875.145,2.77303,875.152,1.57305,0.00316863,,31.4053,445.364,42.064,448.447,1.5004,0.0939373,,-42.9674,444.286,-56.8361,449.963,1.66721,-0.126651,,9.59186,-14.5051,17.5451,24.7028,-0.986535,0.789846,,-2370.78,-1156.15,-1167.04,0,-23.7346,-23.8532,0,,,2,0,0,-0.299098,-0.123605,0.917235
310800,,2.67739,830.781,42.2497,831.859,1.56757,0.0508113,,25.0519,420.978,110.411,435.936,1.51136,0.256061,,-26.2569,425.563,-97.739,437.431,1.63242,-0.225341,,3.8824,-15.7594,29.5781,33.7387,-1.32925,1.06893,,-2349.79,-1158.49,-1136.84,0,-27.5482,-26.9123,0,,,3,0,0,-0.0343235,-0.678887,0.784902
414400,,-15.3517,811.483,18.2576,811.833,1.58971,0.0224912,,13.2176,411.611,141.832,435.563,1.5387,0.331678,,-31.9798,417.778,-149.509,444.876,1.64719,-0.342741,,3.41047,-17.9069,25.9344,31.6998,-1.38259,0.95814,,-2347.18,-1146.16,-1146.13,0,-27.3877,-27.5053,0,,,4,0,0,0.315206,0.0416883,0.930106
518000,,-91.3323,789.24,23.8764,794.866,1.68601,0.0300428,,-41.618,400.285,149.566,429.337,1.67439,0.355826,,-47.6728,406.988,-155.285,438.207,1.6874,-0.362235,,-2.04155,-18.0336,29.5957,34.7172,-1.68352,1.02071,,-2337.83,-1134.92,-1146.01,0,-29.2657,-27.6357,0,,,5,0,0,0.0074172,0.275261,0.998763
621600,,-105.694,792.851,28.0647,800.357,1.70332,0.0350724,,-50.6354,401.328,176.228,441.23,1.6963,0.410863,,-55.283,407.088,-175.758,446.842,1.70577,-0.404255,,0.224292,-15.5647,27.5951,31.6828,-1.55639,1.05719,,-2378.79,-1158.73,-1166.06,0,-26.294,-27.6984,0,,,6,0,0,-0.323469,-0.377676,-0.867996
725200,,-78.9348,769.399,-12.517,773.538,1.67303,-0.0161822,,-36.1586,400.353,179.232,440.13,1.66087,0.419413,,-41.0214,380.112,-218.819,440.511,1.6783,-0.519837,,-1.75477,-11.0669,27.0699,29.2973,-1.72805,1.17834,,-2370.22,-1161.06,-1152.65,0,-29.9791,-26.5325,0,,,7,0,0,-0.70135,-0.723382,-0.274091
828800,,-35.0317,753.809,-19.0244,754.862,1.61724,-0.0252051,,-36.224,397.42,187.283,440.828,1.66169,0.438788,,5.20377,369.815,-235.425,438.423,1.55673,-0.566854,,-4.01149,-13.4257,29.1177,32.3138,-1.86114,1.12228,,-2371.33,-1159.69,-1153.92,0,-29.3933,-28.3271,0,,,8,0,0,-0.534635,-0.853239,0.153654
932400,,29.4004,741.639,-21.7267,742.539,1.53117,-0.0292642,,-0.535753,396.343,199.173,443.574,1.57215,0.465667,,30.9321,360.462,-243.803,436.267,1.48519,-0.592983,,-0.995913,-15.1665,22.9024,27.487,-1.63637,0.984886,,-2352.31,-1152.46,-1140.44,0,-29.8948,-29.5149,0,,,9,0,0,-0.805687,-0.397839,-0.532268
1036000,,-46.838,687.452,11.9127,689.149,1.63882,0.017287,,-27.0864,367.82,244.588,442.547,1.6443,0.585579,,-20.2365,340.433,-258.438,427.895,1.63017,-0.648478,,0.484974,-20.8011,25.7625,33.1154,-1.54749,0.891417,,-2354.73,-1147.1,-1146.32,0,-30.8509,-30.4605,0,,,10,0,0,-0.950548,-0.273891,-0.290832
1139600,,39.0517,664.804,45.2215,667.483,1.51212,0.0678012,,-12.3073,342.749,282.409,444.278,1.60669,0.68886,,49.5987,340.234,-263.258,433.04,1.42604,-0.65345,,1.76037,-18.1796,26.0705,31.8318,-1.47427,0.959676,,-2362.7,-1152.72,-1149.5,0,-29.1654,-31.3037,0,,,0,1,0,0.389019,0.462006,0.848606
1243200,,26.8152,650.38,17.7632,651.175,1.52959,0.0272821,,13.7619,347.333,283.093,448.298,1.5312,0.683467,,17.7536,316.142,-293.391,431.671,1.5147,-0.747306,,-4.70033,-13.0946,28.0613,31.3209,-1.91542,1.11052,,-2378.11,-1160.29,-1154.17,0,-31.5072,-32.143,0,,,1,1,0,0.425613,-0.253022,0.9067
1346800,,-19.9643,600.076,10.3156,600.497,1.60405,0.0171793,,-23.4916,319.647,300.624,439.432,1.64416,0.753395,,6.59491,290.469,-320.432,432.542,1.5481,-0.834279,,-3.06764,-10.0396,30.1239,31.9007,-1.86734,1.23547,,-2380.54,-1151.92,-1164.59,0,-32.1449,-31.886,0,,,2,1,0,-0.051388,-0.309162,0.963655
1450400,,0.273093,587.831,-5.08114,587.853,1.57033,-0.00864366,,-15.6989,322.852,310.053,447.898,1.61938,0.764589,,16.3209,277.005,-349.564,446.31,1.51195,-0.899845,,-0.348936,-12.026,34.4293,36.4709,-1.5998,1.23462,,-2387.89,-1163.5,-1156.32,0,-34.8829,-33.1892,0,,,3,1,0,0.713433,-0.00644194,0.74355
1554000,,32.0028,557.947,-14.3717,559.049,1.5135,-0.0257103,,18.4291,309.763,315.492,442.524,1.51137,0.793678,,18.295,263.96,-362.375,448.693,1.5016,-0.940111,,-4.72126,-15.7759,32.5117,36.4443,-1.86158,1.10196,,-2386.08,-1155.5,-1163.51,0,-33.26,-33.8102,0,,,4,1,0,0.822359,-0.103178,0.610559
1657600,,36.8145,555.43,4.87434,556.67,1.50461,0.00875636,,23.7184,291.722,323.803,436.477,1.48967,0.835832,,17.8857,282.806,-346.313,447.473,1.50764,-0.885025,,-4.78961,-19.0984,27.3847,33.7285,-1.81651,0.947426,,-2379.96,-1150.31,-1163.21,0,-33.4549,-32.9804,0,,,5,1,0,0.434341,0.0312986,0.896212
1761200,,53.8207,536.275,10.1515,539.064,1.47077,0.0188329,,65.6109,278.899,333.511,439.681,1.33975,0.861056,,-9.82501,272.877,-358.494,450.64,1.60679,-0.919869,,-1.96516,-15.501,35.134,38.4518,-1.6969,1.15233,,-2393.56,-1163.49,-1161.79,0,-35.2989,-32.9778,0,,,6,1,0,-0.150816,-0.645283,-0.775341
1864800,,89.9151,483.353,28.9705,492.498,1.38687,0.0588576,,76.7434,237.199,359.739,437.681,1.25789,0.964774,,10.8413,266.881,-359.964,448.237,1.5302,-0.932421,,2.3305,-20.7262,29.195,35.8798,-1.45882,0.950473,,-2367.83,-1150.18,-1156.99,0,-30.5083,-30.1457,0,,,7,1,0,-0.463886,-0.58935,-0.639989
1968400,,112.99,453.199,-4.60501,467.094,1.32646,-0.00985902,,95.7798,243.285,347.394,434.792,1.19574,0.925612,,14.2433,228.718,-384.648,447.737,1.5086,-1.03349,,2.9669,-18.8041,32.6487,37.7933,-1.41431,1.04291,,-2387.55,-1153.44,-1164.05,0,-35.6378,-34.4256,0,,,8,1,0,-0.293466,-0.178271,-0.968235
