kT,,<M>_x,<M>_y,<M>_z,<M>_norm,<M>_theta,<M>_phi,,<ML>_x,<ML>_y,<ML>_z,<ML>_norm,<ML>_theta,<ML>_phi,,<MR>_x,<MR>_y,<MR>_z,<MR>_norm,<MR>_theta,<MR>_phi,,<Mm>_x,<Mm>_y,<Mm>_z,<Mm>_norm,<Mm>_theta,<Mm>_phi,,<U>,<UL>,<UR>,<Um>,<UmL>,<UmR>,<ULR>,,c,cL,cR,cm,cmL,cmR,cLR,,x,xL,xR,xm,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,t_eq = 10000000,simCount = 100000000,freq = 10000000,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0,FR = 0,Fm = 0,JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.1
0.025,,8.69699,170.952,-44.7808,176.934,1.51997,-0.255877,,22.551,70.0102,-459.254,465.107,1.25918,-1.41199,,-15.4839,119.613,456.483,472.148,1.69953,1.31248,,1.62992,-18.6715,-42.0097,46.001,-1.48372,-1.15115,,-2650.04,-1282.68,-1282.73,0,-42.2996,-42.3254,0,,158.511,16.0924,10.2704,0,9.00383,6.40516,0,,3.43032e+009,1.46013e+009,1.15499e+009,998624,,24.6846,-22.3351,-42.4196,53.9223,-0.735471,-0.905415,,27.9051,-29.5226,-493.358,495.027,-0.813557,-1.48864,,-4.33013,24.9239,493.842,494.489,1.74281,1.51962,,1.10968,-17.7364,-42.9038,46.4387,-1.50831,-1.1781,,-2652.04,-1283.12,-1282.88,0,-42.9793,-43.0578,0
0.05,,-30.0297,-23.9277,-26.2937,46.5368,-2.46881,-0.600443,,-79.8892,14.4926,-478.846,485.681,2.96214,-1.40283,,54.7689,-41.2041,477.957,482.846,-0.644989,1.42837,,-4.90935,2.7839,-25.4048,26.0242,2.62575,-1.35219,,-2616.87,-1266.67,-1266.02,0,-42.1293,-42.0457,0,,2.16376,0.778098,0.77506,0,0.0213294,0.036507,0,,4.29136e+007,5.71943e+007,1.21156e+008,631103,,-62.913,-40.5916,-23.8782,78.5868,-2.5686,-0.308726,,-60.3525,4.02485,-484.294,488.057,3.075,-1.44654,,1.71631,-46.0119,486.327,488.502,-1.53351,1.4764,,-4.27676,1.39548,-25.9113,26.299,2.82619,-1.39889,,-2618.05,-1267.88,-1266.35,0,-42.0821,-41.7297,0
0.075,,-12.9389,33.0593,-25.9105,43.951,1.94385,-0.630481,,58.4387,90.8193,-459.431,471.953,0.999032,-1.33992,,-76.8344,-63.3416,457.049,467.771,-2.45216,1.35628,,5.45684,5.58153,-23.5283,24.7894,0.796693,-1.25046,,-2581.24,-1249.13,-1249.72,0,-41.0778,-41.3221,0,,1.7003,0.376249,0.420531,0,0.0570294,0.0556087,0,,4.11547e+007,1.54952e+008,2.29131e+008,1.69752e+006,,-29.393,-34.2919,-45.2459,63.9302,-2.27942,-0.786292,,137.866,83.0208,-456.221,483.774,0.542025,-1.23167,,-181.39,-119.521,434.462,485.742,-2.55897,1.10716,,14.1313,2.20825,-23.4866,27.4989,0.155013,-1.0238,,-2581.68,-1247.46,-1252.14,0,-40.7296,-41.345,0
0.1,,-36.4142,0.256198,-26.1902,44.8552,3.13456,-0.623504,,-17.854,231.267,-385.413,449.829,1.64784,-1.02903,,-14.8599,-249.931,376.626,452.253,-1.63018,0.984102,,-3.7003,18.9198,-17.4029,25.9714,1.76394,-0.734318,,-2545.97,-1233.22,-1232.54,0,-40.0432,-40.1629,0,,1.10028,0.893348,0.656067,0,0.0186836,0.0260217,0,,1.05849e+008,3.086e+008,2.69585e+008,1.57344e+006,,-70.1321,-50.3502,-42.8336,96.3762,-2.51893,-0.46055,,-185.356,229.327,-376.654,478.347,2.25055,-0.906591,,134.336,-300.697,347.818,479.002,-1.15065,0.812679,,-19.1119,21.0199,-13.9976,31.6707,2.30869,-0.457797,,-2542.67,-1230.67,-1231.75,0,-39.9894,-40.2563,0
0.125,,-38.1933,-24.7501,-25.068,51.9586,-2.56661,-0.503461,,-240.304,224.145,-312.374,453.392,2.39097,-0.760068,,217.594,-259.146,302.46,453.857,-0.872338,0.7294,,-15.4824,10.2513,-15.1542,23.9676,2.55674,-0.684493,,-2506.94,-1214.52,-1213.64,0,-39.4485,-39.3274,0,,1.34133,0.390187,0.734951,0,0.041494,0.0268211,0,,1.24029e+008,1.72682e+008,1.39661e+008,850990,,81.1202,45.9295,-12.0586,93.9969,0.515189,-0.128642,,-46.1295,445.271,-158.276,474.811,1.67403,-0.33985,,134.605,-425.193,147.651,469.796,-1.2642,0.319706,,-7.35556,25.8516,-1.43362,26.9159,1.848,-0.0532884,,-2507.47,-1213.91,-1214.45,0,-39.1314,-39.9869,0
0.15,,12.7563,39.5722,26.1418,49.1129,1.25896,0.561291,,-212.058,378.302,50.9734,436.669,2.0817,0.116999,,234.55,-356.67,-30.7967,427.99,-0.989089,-0.0720189,,-9.73571,17.9395,5.96507,21.2648,2.06802,0.284329,,-2472.69,-1199.07,-1197.15,0,-38.4343,-38.0362,0,,1.91053,1.24,0.921269,0,0.0195156,0.0181772,0,,5.56949e+007,2.20611e+008,2.4023e+008,1.30489e+006,,-32.263,-0.935676,-8.72682,33.4355,-3.1126,-0.264063,,-360.112,296.815,12.8808,466.846,2.45225,0.0275947,,348.376,-308.603,-28.2917,466.264,-0.724934,-0.0607147,,-20.5269,10.8528,6.68401,24.1622,2.65524,0.280286,,-2478.95,-1201.57,-1202.02,0,-38.1832,-37.175,0
0.175,,7.09086,43.613,-24.9335,50.7352,1.40962,-0.513747,,-45.3319,372.373,31.1138,376.41,1.69194,0.0827536,,46.0773,-348.886,-56.6116,356.44,-1.43949,-0.159501,,6.34547,20.126,0.564338,21.1102,1.26537,0.0267362,,-2436.17,-1179.38,-1182.31,0,-37.3839,-37.0991,0,,1.36589,0.463682,0.648431,0,0.00588631,0.0175928,0,,5.83827e+007,4.46942e+008,5.09373e+008,2.925e+006,,-135.704,17.6111,-22.5059,138.681,3.01254,-0.163007,,-183.845,256.004,335.409,460.256,2.19359,0.816486,,47.9976,-251.949,-380.706,459.042,-1.38255,-0.977943,,0.14261,13.5565,22.7914,26.5188,1.56028,1.03418,,-2422.05,-1170.6,-1176.68,0,-36.4912,-38.2803,0
0.2,,25.3012,29.0682,19.4635,43.1733,0.854573,0.467686,,-161.092,312.1,224.708,416.954,2.04728,0.569163,,195.012,-300.189,-212.08,416.078,-0.994681,-0.534851,,-8.61862,17.1571,6.83563,20.3807,2.03631,0.342027,,-2399.83,-1165.49,-1162.23,0,-35.9999,-36.1073,0,,0.817046,0.279138,0.648921,0,0.032159,0.0298002,0,,1.07899e+008,1.68485e+008,1.62449e+008,909028,,-166.716,-116.508,26.6073,205.125,-2.53165,0.130079,,-365.042,247.001,134.696,460.878,2.54672,0.296589,,217.563,-381.521,-107.959,452.269,-1.05254,-0.241032,,-19.2367,18.0122,-0.129986,26.3535,2.38906,-0.00493244,,-2405.94,-1172.27,-1160.93,0,-35.3216,-37.4117,0
0.225,,-15.0552,-12.4383,-52.0013,55.5473,-2.45109,-1.21155,,-151.887,202.424,-282.605,379.356,2.21451,-0.840475,,139.713,-221.328,256.027,366.136,-1.00772,0.774372,,-2.88121,6.46506,-25.423,26.3899,1.99003,-1.29926,,-2362.63,-1144.63,-1146.38,0,-35.9224,-35.6976,0,,1.58066,0.468803,1.10464,0,0.0136959,0.023485,0,,6.50202e+007,3.00336e+008,3.40342e+008,2.1066e+006,,60.6882,-27.8128,-54.7409,86.3317,-0.429727,-0.686813,,220.635,223.02,-321.48,449.185,0.790773,-0.79762,,-191.131,-255.271,295.545,434.789,-2.21349,0.747415,,31.1833,4.43821,-28.8064,42.6837,0.141377,-0.740801,,-2363.44,-1151.49,-1139.52,0,-36.5808,-35.8442,0
0.25,,43.8946,-10.772,45.2836,63.9795,-0.24065,0.786354,,306.145,31.6235,-187.479,360.379,0.102931,-0.547118,,-274.619,-42.5041,240.288,367.369,-2.98804,0.712962,,12.3686,0.10861,-7.5251,14.4783,0.00878089,-0.54656,,-2326.96,-1127.14,-1130.82,0,-34.2633,-34.7395,0,,0.984326,0.882226,1.07575,0,0.0202501,0.0102246,0,,8.7666e+007,2.65761e+008,2.50398e+008,1.40605e+006,,29.6962,-28.106,-76.2845,86.5513,-0.757894,-1.07877,,433.813,-87.8342,-10.7119,442.745,-0.19977,-0.0241967,,-426.714,65.079,-70.7211,437.403,2.99025,-0.162397,,22.5977,-5.35081,5.14856,23.7864,-0.232504,0.218176,,-2324.56,-1132.84,-1123.4,0,-32.48,-35.8367,0
