t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,m_x,m_y,m_z,s_x,s_y,s_z,f_x,f_y,f_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,simCount = 25000000,freq = 10360,kT = 0.1,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0.2,FR = 0.2,Fm = 0.2,JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.2
103600,,9.7641,975.951,-6.6975,976.023,1.56079,-0.00686208,,6.05598,495.921,0.452669,495.958,1.55859,0.000912716,,-4.13518,495.375,2.06778,495.396,1.57914,0.004174,,7.8433,-15.3443,-9.21794,19.5432,-1.09827,-0.491184,,-2618.08,-1297.12,-1293.16,0,-15.4979,-12.3132,0,,,10,0,0,-0.318563,-0.092866,-0.964265,-0.311813,-0.0940612,-0.945476,-0.00674941,0.0011952,-0.0187887
113960,,-0.605659,973.019,-6.66187,973.042,1.57142,-0.00684649,,2.92988,495.107,-1.98517,495.12,1.56488,-0.00400947,,-9.2129,493.267,1.66402,493.356,1.58947,0.00337287,,5.67735,-15.3559,-6.34073,17.5568,-1.21666,-0.369507,,-2610.91,-1293.94,-1286.15,0,-15.3968,-15.4258,0,,,0,1,0,0.945731,0.234425,0.250359,0.935082,0.251348,0.24989,0.0106486,-0.016923,0.000468705
124320,,7.71217,971.692,-2.6508,971.727,1.56286,-0.00272794,,7.32755,494.219,-4.25369,494.291,1.55597,-0.00860573,,-10.7323,491.88,4.5343,492.018,1.59261,0.00921585,,11.117,-14.4066,-2.93142,18.4318,-0.913579,-0.15972,,-2604.83,-1289.71,-1281.69,0,-16.5691,-16.8618,0,,,1,1,0,0.986645,-0.0193512,0.136565,0.98789,-0.0111277,0.154754,-0.00124492,-0.00822353,-0.0181886
134680,,6.89341,971.267,-5.71698,971.308,1.5637,-0.00588588,,8.85999,494.081,-7.49693,494.218,1.55287,-0.0151699,,-15.3926,491.303,2.70401,491.551,1.60212,0.00550099,,13.426,-14.1169,-0.924048,19.5038,-0.810475,-0.0473956,,-2602.45,-1287.75,-1281.68,0,-17.799,-15.2191,0,,,2,1,0,0.79856,-0.0124024,0.587978,0.794266,-0.011108,0.607468,0.00429337,-0.00129449,-0.0194908
145040,,3.31336,967.038,-1.73838,967.045,1.56737,-0.00179762,,5.02583,492.888,-2.45964,492.92,1.5606,-0.00498997,,-15.0948,489.777,2.44041,490.016,1.60161,0.00498028,,13.3823,-15.6275,-1.71914,20.6461,-0.862639,-0.0833638,,-2595.79,-1284.36,-1276.7,0,-16.2381,-18.4935,0,,,3,1,0,0.86414,0.290638,0.437647,0.855754,0.299565,0.421837,0.00838575,-0.00892717,0.0158109
155400,,0.397739,970.9,0.574609,970.9,1.57039,0.000591832,,4.52165,491.667,-4.13957,491.705,1.5616,-0.00841891,,-16.331,489.11,7.47852,489.439,1.60417,0.0152804,,12.2071,-9.8768,-2.76434,15.9438,-0.680268,-0.174261,,-2589.56,-1279.82,-1274.77,0,-22.2175,-12.7581,0,,,4,1,0,0.812536,-0.0416408,0.577953,0.813541,-0.0616136,0.578234,-0.00100525,0.0199727,-0.000281021
165760,,-0.634038,967.443,-4.57482,967.454,1.57145,-0.00472874,,3.02968,491.227,-5.5215,491.267,1.56463,-0.0112395,,-16.8593,488.035,6.9645,488.375,1.60533,0.014261,,13.1956,-11.8183,-6.01782,18.7086,-0.730391,-0.327484,,-2584.24,-1277.46,-1271.51,0,-20.4844,-14.7932,0,,,5,1,0,0.858575,-0.00152025,0.536666,0.85084,0.0129767,0.525264,0.00773529,-0.0144969,0.0114019
176120,,1.36766,961.939,0.615333,961.94,1.56937,0.000639679,,4.27099,490.007,-7.31875,490.081,1.56208,-0.0149343,,-15.7057,485.898,10.0275,486.255,1.60311,0.0206234,,12.8023,-13.9661,-2.09342,19.0613,-0.828846,-0.110047,,-2577.92,-1274.48,-1265.16,0,-19.5017,-18.7792,0,,,6,1,0,-0.851195,0.179813,-0.511678,-0.848571,0.161622,-0.503792,-0.00262436,0.0181911,-0.00788659
186480,,7.4367,960.458,-5.46132,960.502,1.56305,-0.00568594,,6.58182,488.666,-9.51442,488.803,1.55733,-0.0194659,,-11.9009,486.168,4.35104,486.333,1.59527,0.00894673,,12.7558,-14.377,-0.297943,19.2223,-0.845077,-0.0155005,,-2570.73,-1268.03,-1266.04,0,-19.6534,-17.01,0,,,7,1,0,-0.604231,-0.135964,-0.805791,-0.58563,-0.131697,-0.799808,-0.018601,-0.00426719,-0.00598277
196840,,13.6227,956.145,-5.37937,956.257,1.55655,-0.00562547,,7.10221,487.47,-10.3151,487.631,1.55623,-0.021155,,-8.66364,485.228,5.0638,485.332,1.58865,0.0104339,,15.1841,-16.5533,-0.128081,22.463,-0.828513,-0.00570191,,-2569.08,-1266.5,-1263.78,0,-19.2724,-19.5264,0,,,8,1,0,-0.761612,-0.262848,-0.618196,-0.744009,-0.253355,-0.618274,-0.0176037,-0.00949224,7.75344e-005
207200,,13.0579,957.38,-4.27588,957.478,1.55716,-0.00446578,,5.66951,487.081,-11.0651,487.24,1.55916,-0.0227118,,-6.50542,483.715,7.2593,483.813,1.58424,0.0150049,,13.8938,-13.4165,-0.470037,19.32,-0.767925,-0.0243315,,-2568.12,-1265.41,-1262.07,0,-22.1103,-18.5229,0,,,9,1,0,-0.725329,-0.242238,-0.674724,-0.709824,-0.239644,-0.66236,-0.0155047,-0.00259375,-0.0123643
217560,,14.0088,958.669,-3.694,958.778,1.55618,-0.00385283,,8.32289,486.099,-13.0129,486.345,1.55368,-0.0267597,,-7.75249,484.234,10.9775,484.421,1.5868,0.022663,,13.4384,-11.665,-1.65861,17.8721,-0.714869,-0.0929378,,-2563.93,-1262.64,-1261.29,0,-23.7901,-16.2106,0,,,10,1,0,-0.620836,-0.287373,-0.743992,-0.621871,-0.294877,-0.725482,0.00103518,0.00750393,-0.01851
227920,,16.0716,952.378,-1.97034,952.516,1.55392,-0.00206856,,9.76824,485.624,-10.9099,485.844,1.55068,-0.0224574,,-10.0131,483.156,8.48389,483.334,1.59152,0.0175537,,16.3165,-16.4016,0.455672,23.1397,-0.787997,0.0196935,,-2559.85,-1262.09,-1258.77,0,-18.5459,-20.4397,0,,,0,2,0,0.972421,0.0689152,0.283253,0.954189,0.0678619,0.291406,0.0182321,0.00105333,-0.00815349
238280,,19.2457,950.668,-2.12127,950.865,1.55055,-0.00223089,,7.59116,483.761,-12.0162,483.97,1.55511,-0.024831,,-5.77576,483.031,7.47458,483.123,1.58275,0.015472,,17.4303,-16.1237,2.42036,23.8673,-0.746478,0.101583,,-2557.67,-1258.83,-1258.03,0,-20.3696,-20.4358,0,,,1,2,0,0.923106,0.114606,0.325073,0.93977,0.103568,0.325738,-0.0166647,0.0110384,-0.000664875
248640,,23.5921,946.4,5.52637,946.71,1.54587,0.00583748,,13.8517,483.402,-6.98417,483.651,1.54215,-0.014441,,-7.32149,482.881,9.06526,483.021,1.58596,0.0187689,,17.0618,-19.8829,3.44528,26.4255,-0.861611,0.130749,,-2555.04,-1258.95,-1255.68,0,-17.4476,-22.9672,0,,,2,2,0,0.951572,0.21612,0.152023,0.959303,0.22898,0.165247,-0.00773052,-0.0128597,-0.0132237
259000,,27.3202,944.411,-2.017,944.808,1.54188,-0.00213482,,21.699,482.391,-10.3551,482.99,1.52584,-0.0214413,,-13.2186,482.128,7.78661,482.372,1.59821,0.016143,,18.8398,-20.1084,0.551545,27.5607,-0.817958,0.0200134,,-2552.98,-1257.61,-1252.93,0,-19.9029,-22.5318,0,,,3,2,0,0.868075,0.123801,0.4518,0.880074,0.139672,0.45383,-0.011999,-0.0158715,-0.00202981
