B_x,B_y,B_z,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,t_eq = 25000000,freq = 10000,kT = 0.25,B_y_rate = 1e-008,sL = 1,sR = 1,sm = 1,FL = 0,FR = 0,Fm = 0,JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,"AL = <0.5, 0.5, 0.5>","AR = <0.5, 0.5, 0.5>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.3
0,0,0,,43.2288,-200.566,-80.1293,220.264,-1.35851,-0.372331,,-321.085,-114.349,-263.148,430.602,-2.79946,-0.65747,,395.537,-67.0046,195.76,446.386,-0.167809,0.453978,,-31.2226,-19.2124,-12.7416,38.8113,-2.58997,-0.334499,,-2817.13,-1368.14,-1381.98,0,-34.0531,-32.956,0
0,0.0001,0,,39.8951,-199.497,-80.8976,218.941,-1.37342,-0.378466,,-332.099,-117.713,-254.339,434.551,-2.80096,-0.62524,,401.01,-62.3072,189.655,447.951,-0.154143,0.437177,,-29.0157,-19.4767,-16.2136,38.5245,-2.55043,-0.434398,,-2821.69,-1367.63,-1384.64,0.00194767,-34.7293,-34.6916,0
0,0.0002,0,,28.9068,-208.345,-82.1941,225.83,-1.43293,-0.372521,,-336.467,-104.534,-254.88,434.858,-2.84036,-0.626265,,396.731,-84.547,186.593,446.498,-0.209968,0.431136,,-31.3572,-19.264,-13.9072,39.3419,-2.5907,-0.361305,,-2829.93,-1373.24,-1388.9,0.0038528,-34.8774,-32.9267,0
0,0.0003,0,,20.4505,-212.335,-75.5679,226.307,-1.47478,-0.340456,,-351.575,-112.615,-244.679,442.894,-2.8316,-0.585307,,398.77,-78.3965,188.219,447.873,-0.19412,0.433723,,-26.7447,-21.3236,-19.1083,39.1804,-2.4685,-0.509454,,-2843,-1382.28,-1395.34,0.00639709,-34.4603,-30.9352,0
0,0.0004,0,,20.8986,-211.782,-68.5092,223.567,-1.47244,-0.311448,,-341.517,-118.871,-251.287,440.351,-2.80664,-0.607299,,391.929,-74.1418,200.271,446.334,-0.186962,0.465312,,-29.5141,-18.77,-17.4932,39.1076,-2.57515,-0.463756,,-2824.09,-1376.59,-1383.49,0.007508,-31.114,-32.8995,0
0,0.0005,0,,24.0702,-204.318,-79.4432,220.536,-1.45353,-0.368512,,-341.672,-117.344,-244.694,436.331,-2.81077,-0.595352,,393.605,-69.6531,185.792,440.79,-0.175149,0.435098,,-27.8636,-17.3202,-20.5412,38.708,-2.58544,-0.559391,,-2817.76,-1377.53,-1375.1,0.00866011,-32.9616,-32.1734,0
0,0.0006,0,,14.1047,-200.92,-56.7175,209.248,-1.50071,-0.274488,,-340.873,-118.116,-236.074,431.134,-2.80803,-0.579452,,382.507,-60.4157,196.829,434.4,-0.156652,0.470246,,-27.5297,-22.3889,-17.4724,39.5529,-2.45882,-0.457545,,-2802.73,-1367.02,-1369.18,0.0134333,-33.9089,-32.6262,0
0,0.0007,0,,5.96104,-181.701,-49.1173,188.317,-1.538,-0.263874,,-345.765,-118.718,-232.135,433.052,-2.81085,-0.565745,,380.208,-46.5874,198.909,431.617,-0.121924,0.478948,,-28.4821,-16.3957,-15.8909,36.5044,-2.61927,-0.450389,,-2801.11,-1366.75,-1366.73,0.011477,-33.8928,-33.7461,0
0,0.0008,0,,12.6604,-160.851,-57.5876,171.318,-1.49225,-0.342821,,-343.839,-112.429,-244.015,436.359,-2.82557,-0.59343,,384.492,-27.1548,205.397,436.76,-0.070508,0.489602,,-27.9925,-21.2675,-18.9695,39.9466,-2.49188,-0.494819,,-2802.81,-1369.6,-1361.29,0.017014,-36.3299,-35.6152,0
0,0.0009,0,,-4.32731,-155.087,-39.0137,159.978,-1.59869,-0.246354,,-349.642,-105.324,-242.323,438.25,-2.84901,-0.58588,,375.652,-32.2391,219.604,436.325,-0.0856118,0.527418,,-30.3373,-17.5246,-16.2952,38.6393,-2.61776,-0.435347,,-2825.88,-1373.51,-1381.36,0.0157722,-34.4496,-36.581,0
0,0.001,0,,10.0493,-155.122,-55.51,165.061,-1.5061,-0.342985,,-342.459,-102.746,-254.115,438.645,-2.85011,-0.617891,,379.524,-32.6954,217.73,438.764,-0.0859364,0.519256,,-27.0152,-19.6797,-19.125,38.5082,-2.51202,-0.519733,,-2821.35,-1376.25,-1376.17,0.0196797,-34.922,-34.0276,0
0,0.0011,0,,3.18152,-152.656,-50.3838,160.788,-1.54996,-0.318725,,-340.44,-103.854,-258.165,439.697,-2.8455,-0.627523,,368.517,-28.5023,228.256,434.416,-0.0771896,0.553221,,-24.8952,-20.3001,-20.4747,38.0931,-2.45752,-0.567461,,-2822.39,-1378.63,-1377.58,0.0223301,-33.409,-32.7836,0
0,0.0012,0,,-7.64769,-160.123,-37.5762,164.651,-1.61852,-0.230247,,-336.951,-105.231,-256.78,436.516,-2.83889,-0.628893,,359.021,-35.1896,231.935,428.869,-0.0977034,0.571396,,-29.7173,-19.7021,-12.731,37.8599,-2.55614,-0.34295,,-2799.75,-1361.63,-1373.27,0.0236426,-32.0622,-32.816,0
0,0.0013,0,,-6.32723,-154.887,-26.018,157.184,-1.61162,-0.166291,,-336.785,-104.104,-248.322,431.191,-2.8418,-0.613703,,358.148,-27.6213,236.18,429.9,-0.0769704,0.581627,,-27.6902,-23.1617,-13.8759,38.675,-2.44501,-0.366964,,-2805.12,-1367.22,-1368.62,0.0301102,-35.2425,-34.0721,0
0,0.0014,0,,-14.2853,-172.479,-13.9919,173.634,-1.65343,-0.0806701,,-339.625,-123.142,-240.505,433.995,-2.79375,-0.587359,,355.55,-29.6181,240.108,430.052,-0.0831104,0.592363,,-30.2098,-19.7184,-13.595,38.5522,-2.56331,-0.360389,,-2812.61,-1372.06,-1371.86,0.0276058,-34.719,-33.9957,0
0,0.0015,0,,-4.17415,-172.585,-27.7715,174.855,-1.59498,-0.159502,,-336.023,-127.27,-242.765,433.64,-2.77954,-0.594181,,361.503,-24.1306,233.945,431.274,-0.0666518,0.573353,,-29.654,-21.1844,-18.9519,41.077,-2.52128,-0.479546,,-2809.81,-1368.62,-1369.28,0.0317766,-35.1697,-36.7723,0
0,0.0016,0,,4.87249,-175.883,-31.2752,178.709,-1.5431,-0.175912,,-334.221,-133.661,-245.419,435.659,-2.76116,-0.598407,,368.582,-20.8505,231.366,435.68,-0.0565092,0.559834,,-29.4883,-21.3718,-17.2226,40.2857,-2.51444,-0.441738,,-2817.33,-1367.8,-1377.25,0.034195,-35.9922,-36.3245,0
0,0.0017,0,,8.38664,-174.431,-30.2979,177.242,-1.52275,-0.171785,,-331.209,-131.386,-248.594,434.466,-2.76395,-0.609165,,367.168,-23.8926,236.682,437.495,-0.0649812,0.571619,,-27.572,-19.1525,-18.3857,38.2762,-2.53448,-0.501045,,-2825.8,-1376.1,-1379.14,0.0325593,-36.5265,-34.0735,0
0,0.0018,0,,15.0035,-175.581,-36.031,179.867,-1.48555,-0.201685,,-326.098,-131.362,-252.756,432.991,-2.75865,-0.623332,,368.633,-27.6147,235.142,438.115,-0.0747714,0.566537,,-27.5316,-16.6047,-18.4171,37.0526,-2.59889,-0.520198,,-2829.6,-1372.04,-1386.06,0.0298885,-36.3826,-35.1527,0
0,0.0019,0,,12.0678,-182.392,-35.7505,186.254,-1.50473,-0.193143,,-328.619,-134.907,-246.696,432.492,-2.75205,-0.607,,370.048,-27.9793,227.766,435.425,-0.0754666,0.55047,,-29.3604,-19.506,-16.8204,39.0569,-2.55518,-0.445229,,-2825.29,-1371.51,-1384.79,0.0370615,-34.3366,-34.6895,0
0,0.002,0,,15.837,-198.588,-29.9391,201.455,-1.49122,-0.149167,,-326.204,-153.58,-247.493,437.32,-2.70157,-0.601561,,372.485,-22.9181,229.739,438.236,-0.0614501,0.551818,,-30.444,-22.0894,-12.1858,39.5383,-2.51391,-0.313304,,-2822.98,-1376.1,-1377.83,0.0441789,-34.1372,-34.9574,0
0,0.0021,0,,31.4023,-205.386,-51.0245,213.946,-1.41908,-0.240813,,-316.757,-162.461,-257.262,439.218,-2.66769,-0.625778,,375.486,-20.067,219.466,435.382,-0.0533918,0.528311,,-27.3271,-22.8583,-13.228,38.0033,-2.44501,-0.355517,,-2821.27,-1375.54,-1379.09,0.0480023,-33.0042,-33.6831,0
0,0.0022,0,,26.9799,-190.889,-51.6877,199.595,-1.43039,-0.261949,,-326.228,-165.281,-250.816,443.454,-2.67265,-0.601156,,380.427,-14.3006,212.287,435.885,-0.0375732,0.508682,,-27.2193,-11.3072,-13.1592,32.2786,-2.74787,-0.419907,,-2812.2,-1375.48,-1370.28,0.0248758,-33.903,-32.5534,0
