t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,s_x,s_y,s_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,simCount = 100000000,freq = 10000,kT = 0.5,F = 0.2,"B = <0, 0, 0>",JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,AL = 0,AR = 0,Am = 0,bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.0
0,,6.29468e-015,1130.8,0,1130.8,1.5708,0,,3.06162e-015,550,0,550,1.5708,0,,3.06162e-015,550,0,550,1.5708,0,,1.71451e-016,30.8,0,30.8,1.5708,0,,-3146,-1573,-1573,-0,-43.56,43.56,-0,,,0,0,0,-0.121125,-0.929269,0.570204
10000,,-4.44434,1053.58,-0.96383,1053.59,1.57501,-0.000914802,,-8.73439,533.55,0.132476,533.621,1.58717,0.000248259,,7.55143,530.433,-2.4504,530.492,1.55656,-0.00461913,,-3.26139,-10.398,1.3541,10.9813,-1.87473,0.123624,,-2963,-1486.33,-1472.19,0,3.76603,-8.2386,-0,,,1,0,0,0.0994865,-0.824205,0.411357
20000,,-1.44644,1003.09,-13.3619,1003.18,1.57224,-0.01332,,-8.07453,508.839,-8.64772,508.977,1.58666,-0.0169912,,3.30332,502.544,-7.93552,502.618,1.56422,-0.015789,,3.32477,-8.29533,3.2213,9.49965,-1.1896,0.345957,,-2719.51,-1365.5,-1347.08,0,0.689357,-7.61314,-0,,,2,0,0,0.648946,-0.626543,-0.485777
30000,,-1.17117,973.067,-4.41207,973.078,1.572,-0.00453416,,-9.1191,495.198,1.34925,495.284,1.58921,0.00272421,,8.29835,487.392,-3.97859,487.479,1.55377,-0.00816166,,-0.350416,-9.52294,-1.78274,9.69471,-1.60758,-0.18494,,-2598.38,-1300.76,-1287.33,0,3.08826,-13.3821,-0,,,3,0,0,0.255014,0.0885426,-0.990717
40000,,0.249083,938.981,-10.5693,939.04,1.57053,-0.0112557,,5.88821,476.68,-2.52593,476.723,1.55844,-0.00529856,,0.610878,472.58,-2.52756,472.587,1.5695,-0.00534838,,-6.25,-10.2788,-5.5158,13.234,-2.11711,-0.42991,,-2469.88,-1233.35,-1227.51,0,12.0957,-21.1204,-0,,,4,0,0,0.69817,-0.330417,-0.464001
50000,,1.06653,912.17,-16.6477,912.323,1.56963,-0.0182486,,6.62817,461.208,-13.6767,461.459,1.55643,-0.0296423,,-2.33429,460.566,-3.17519,460.583,1.57586,-0.00689391,,-3.22735,-9.60422,0.20421,10.134,-1.89498,0.0201523,,-2390.1,-1173.18,-1192.83,0,9.28506,-33.3753,-0,,,5,0,0,-1.05873,-0.17029,0.204317
60000,,14.6416,872.406,-2.68351,872.533,1.55401,-0.00307555,,12.8462,442.604,-4.73571,442.816,1.54178,-0.0106947,,0.370059,438.688,5.43512,438.721,1.56995,0.0123888,,1.42528,-8.88657,-3.38291,9.61492,-1.41177,-0.359536,,-2293,-1114.02,-1137.76,0,6.53524,-47.7614,-0,,,6,0,0,1.00459,0.357872,-0.0831937
70000,,9.06308,850.34,17.7811,850.574,1.56014,0.0209064,,15.6774,428.418,-5.44641,428.739,1.53422,-0.0127036,,-0.0229409,429.688,23.9718,430.357,1.57085,0.0557311,,-6.59137,-7.76671,-0.744307,10.2138,-2.27452,-0.0729372,,-2250.67,-1073.62,-1121.11,0,8.81863,-64.765,-0,,,7,0,0,0.820193,-0.670426,-0.0117865
80000,,13.9103,838.24,-40.6569,839.341,1.5542,-0.0484581,,10.9846,421.205,-41.5591,423.393,1.54472,-0.0983157,,4.05024,424.092,0.0663007,424.111,1.56125,0.000156329,,-1.12454,-7.05643,0.835902,7.1942,-1.72883,0.116454,,-2267.25,-1048.86,-1143.59,0,13.5902,-88.3884,-0,,,8,0,0,0.755761,-0.256855,0.461002
90000,,0.629262,823.3,-55.5453,825.172,1.57003,-0.0673645,,1.00097,408.705,-42.2661,410.886,1.56835,-0.103048,,-0.171995,423.821,-13.3747,424.032,1.5712,-0.0315469,,-0.199712,-9.2265,0.0954208,9.22915,-1.59244,0.0103392,,-2256.95,-1024.43,-1137.17,0,7.73127,-103.078,-0,,,9,0,0,1.00604,-0.259162,-0.23967
